code,name,availability,weight,description,offerings,equates,restrictions,departments,locations,credit prerequisites,prerequisites
ACCT*1220,Introductory Financial Accounting,"Summer, Fall, and Winter",0.5,"This course will introduce students to the fundamental concepts and practices of Financial Accounting. Students are expected to become adept at performing the functions related to the accounting cycle, including the preparation of financial statements.",Also offered through Distance Education format.,,ACCT*2220. This is a Priority Access Course. Enrolment may be restricted to particular programs or specializations. See department for more information.,Department of Management,Guelph,0
ANTH*3840,Seminar in Anthropology,Fall and Winter,0.5,This course will be offered as a structured seminar on various topics depending upon the interests of the faculty member teaching the course. Topics will be announced and course outlines will be available at course selection. The availability of third and fourth year seminar courses will vary. Students must check with the Department of Sociology and Anthropology to see when seminar courses are available.,,,,Department of Sociology and Anthropology,Guelph,10.0,"10.00 credits including (ANTH*2160, ANTH*2180), SOAN*2120",
ANTH*3850,Seminar in Anthropology,Fall and Winter,0.5,This course will be offered as a structured seminar on various topics depending upon the interests of the faculty member teaching the course. Topics will be announced and course outlines will be available at course selection. The availability of third and fourth year seminar courses will vary. Students must check with the Department of Sociology and Anthropology to see when seminar courses are available.,,,,Department of Sociology and Anthropology,Guelph,10.0,"10.00 credits including (ANTH*2160, ANTH*2180), SOAN*2120",
ANTH*3950,Special Projects in Anthropology,"Summer, Fall, and Winter",0.5,"This special study option/reading course is designed to provide advanced undergraduates with an opportunity to explore independently the frontiers and foundations of a field of knowledge. Under supervision, the student will study in greater depth topics related to regular upper-level courses offered in the department which the student has taken or is taking. Permission of the instructor who will be supervising the study is required.",,,"Instructor consent required. Please note, a student is allowed a total of 1.00 credits only for reading courses.",Department of Sociology and Anthropology,Guelph,10.0
ANTH*4300,Anthropological Issues,Fall Only,0.5,Current issues and future trends in the discipline of socio-cultural anthropology will provide the subject matter of this variable content course. This course is meant to provide an opportunity for socio-cultural anthropology majors to consider the latest developments in the sub-discipline. Course topics will be announced and course outlines will be available at course selection time.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including ANTH*3690, SOAN*3070",
ANTH*4440,"Culture, Rights and Development",Winter Only,0.5,This course examines the theoretical and practical problems associated with respecting local cultures while also respecting human dignity universally. Various definitions of 'development' will be explored in terms of how they reflect cultural values and global inequalities.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including (1 of ANTH*3690, IDEV*2300, ONEH*3000), (IDEV*2100 or SOAN*3070)",
ANTH*4540,Seminar in Anthropology,Fall and Winter,0.5,This course will be offered as a structured seminar on various topics depending upon the interests of the faculty member teaching the course. Topics will be announced and course outlines will be available at course selection. The availability of third and fourth year seminar courses will vary. Students must check with the Department of Sociology and Anthropology to see when seminar courses are available.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including (ANTH*3690 or SOC*3310), SOAN*3070",
ANTH*4550,Topics in the Anthropology of Health,Fall Only,0.5,This seminar focuses on the anthropological analyses of medical and health issues among current and past populations. The course is based on case studies. It will provide students with a grounding in the theoretical approaches appropriate to anthropological considerations of issues relating to health.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including (1 of ANTH*3690, IDEV*2300, ONEH*3000), (IDEV*2100 or SOAN*3070)",
ANTH*4640,Seminar in Anthropology,Fall and Winter,0.5,This course will be offered as a structured seminar on various topics depending upon the interests of the faculty member teaching the course. Topics will be announced and course outlines will be available at course selection. The availability of third and fourth year seminar courses will vary. Students must check with the Department of Sociology and Anthropology to see when seminar courses are available.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including (ANTH*3690 or SOC*3310), SOAN*3070",
ANTH*4700,Issues in Contemporary Anthropological Theory,Winter Only,0.5,"This course critically examines current anthropological theories, which may include post-structuralism, post-modernism, neo-Marxism and processual approaches. Attention may also be given to the theoretical and political implications of constructionism and calls for ethnographic reflexivity.",,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including ANTH*3690, SOAN*3070",
ANTH*4740,Seminar in Anthropology,Fall and Winter,0.5,This course will be offered as a structured seminar on various topics depending upon the interests of the faculty member teaching the course. Topics will be announced and course outlines will be available at course selection. The availability of third and fourth year seminar courses will vary. Students must check with the Department of Sociology and Anthropology to see when seminar courses are available.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including (ANTH*3690 or SOC*3310), SOAN*3070",
ANTH*4840,Seminar in Anthropology,Fall and Winter,0.5,This course will be offered as a structured seminar on various topics depending upon the interests of the faculty member teaching the course. Topics will be announced and course outlines will be available at course selection. The availability of third and fourth year seminar courses will vary. Students must check with the Department of Sociology and Anthropology to see when seminar courses are available.,,,,Department of Sociology and Anthropology,Guelph,12.5,"12.50 credits including (ANTH*3690 or SOC*3310), SOAN*3070",
ANTH*4880,Special Projects in Anthropology,"Summer, Fall, and Winter",0.5,"This special study/reading course option is designed to provide advanced undergraduates with an opportunity to explore independently the frontiers and foundations of a field of knowledge. Under supervision, the student will study in greater depth topics related to regular upper-level courses offered in the department which the student has taken or is taking. Permission of the instructor who will be supervising the project is required.",,,"Instructor consent required. Please note, a student is allowed a total of 1.00 credits only for reading courses.",Department of Sociology and Anthropology,Guelph,12.5
ANTH*4890,Special Projects in Anthropology,"Summer, Fall, and Winter",0.5,"This special study/reading course option is designed to provide advanced undergraduates with an opportunity to explore independently the frontiers and foundations of a field of knowledge. Under supervision, the student will study in greater depth topics related to regular upper-level courses offered in the department which the student has taken or is taking. Permission of the instructor who will be supervising the project is required.",,,"Instructor consent required. Please note, a student is allowed a total of 1.00 credits only for reading courses.",Department of Sociology and Anthropology,Guelph,12.5
ANTH*4900,Honours Anthropology Thesis I,"Summer, Fall, and Winter",0.5,Development and design of an honours thesis proposal conducted under the supervision of a faculty member. Recommended to honours major students.,,,A cumulative average of 75% in all Sociology and Anthropology courses. Instructor consent required.,Department of Sociology and Anthropology,Guelph,15.0,"15.00 credits including ANTH*3690, (SOAN*3070 or SOAN*3120)",
ANTH*4910,Honours Anthropology Thesis II,"Summer, Fall, and Winter",0.5,Completion and presentation of honours thesis.,,,Instructor consent required.,Department of Sociology and Anthropology,Guelph,0,ANTH*4900,ANTH*4900
ARAB*1100,Introductory Arabic I,Fall Only,0.5,"This course provides an introduction to Arabic script, articulation of the sounds, basic grammar, and is designed to enable students to begin communicating in Modern Standard Arabic (MSA). This course is not intended for students with native or near-native fluency in Arabic.",,,This course is not intended for students with prior knowledge in Arabic. Students with previous knowledge in the language must seek advice on course selection from the SOLAL Director and might be assigned to another level of Arabic.,School of Languages and Literatures,Guelph,0
ARAB*1110,Introductory Arabic II,Winter Only,0.5,"This course is a continuation of Introductory Arabic I with emphasis on oral work. Heritage speakers of Arabic may be admitted with permission of the instructor. However, this course is not intended for students with native or near-native fluency in Arabic. Students with advanced Arabic may be removed from the course.",,,,School of Languages and Literatures,Guelph,0,ARAB*1100,ARAB*1100
ARTH*1510,Art Historical Studies I,Fall Only,0.5,"This course considers the visual arts in the Western tradition from prehistory through the Middle Ages. Emphasis will be placed on historical and critical analysis of key monuments and on the prerequisite technologies, as well as on various ways of looking at the visual past and present.",,,,School of Fine Art and Music,Guelph,0
ARTH*1520,Art Historical Studies II,Winter Only,0.5,"A consideration of the visual arts in the Western tradition. Emphasis will be placed on historical and critical analysis of key monuments and on the prerequisite technologies, as well as on various ways of looking at the visual past and present. Focus will be on the visual arts from the Renaissance to today.",,,,School of Fine Art and Music,Guelph,0
ARTH*2050,Modern Latin American Art,Fall Only,0.5,"This course is an introduction to the study of visual culture and theory from South and Central America, Mexico and the Caribbean featuring art from the 20th century to the present.",Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2060,Indigenous Arts in the Americas,Fall Only,0.5,"This course offers an introduction to the arts and cultures of Indigenous peoples of North, South and Central America (""Turtle Island""). It will survey First Nations, Metis, and Inuit artworks, with an emphasis on contemporary art from 1980 to the present day. It will take into account recent scholarship on the history of colonization, land claims, sovereignty and the Truth and Reconciliation Commission of Canada.",,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2070,Art of the USA,Winter Only,0.5,"In art, the 20th century has been referred to as ""The American Century."" Artists in the USA have a tradition of creating new visual languages, of using new ideas and technologies, and of representing the vanguard. Where did these ideas originate, and how has the USA determined our notions of what art is? This survey course focuses on modern American artists, on the evolution and growth of modern visual culture, and on how technologies and societies impact on artistic taste.",,,,School of Fine Art and Music,Guelph,0,"1 of 2.00 credits,ARTH*1510, ARTH*1520",
ARTH*2120,Introduction to Museology,Winter Only,0.5,"The course will examine the history of collections, traditions of cultural representation and display, constructions of authenticity, trade and exchange.",,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2150,Art and Archaeology of Greece,Fall Only,0.5,"This course is a survey of Ancient Greek Art and Archaeology, with stress on form and function plus stylistic trends and aesthetic values. The course will illuminate the cultural, social, and political life in Ancient Greece. (Also listed as CLAS*2150).",,CLAS*2150,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2220,The Visual Arts Today,Fall Only,0.5,"This course is an introduction to contemporary visual culture, its current controversies and its historical roots. The avant-garde movements of the modern period and the impact of new technologies and media will be examined within a rich historical context. Topics will include international exhibitions, selling art, art and popular culture, censorship, and the relation between words and images.",,,ARTH*1220. This is a Priority Access Course. Enrolment may be restricted to particular programs or specializations. See department for more information.,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2280,Modern Architecture,Winter Only,0.5,This course is an investigation of architectural theory and practice within the social and spatial complexities of national and international life.,Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2290,History of Photographic Media,Summer Only,0.5,This course is an introduction to the history of photography through to its application in contemporary visual arts.,Offered through Distance Education format only.,,,School of Fine Art and Music,Guelph,2.0
ARTH*2480,Introduction to Art Theory and Criticism,Fall Only,0.5,"This course provides an overview of some of the most significant methodological approaches and critical practices used by art historians to write about visual culture. Traditional methods of art historical analysis include connoisseurship, iconography, and formalism. With these we will be exploring newer interpretative models and multidisciplinary approaches such as structuralism, semiotics, post-structuralism, and psychoanalytic theory as well as political theories such as feminism and socio-cultural theory.",,,This is a Priority Access Course. Enrolment may be restricted to particular programs or specializations. See department for more information.,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2490,History of Canadian Art,Fall Only,0.5,"This course provides an overview of the visual arts in Canada from the earliest times to the present, with emphasis on the diverse contributions made by the First Nations, by French and British colonization, and by subsequent settlers from a great variety of different cultural origins.",,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2540,Medieval Art,Fall Only,0.5,"This course considers visual arts during a period when the Christian church built a new synthesis out of the legacies of the late Roman Empire and its ""barbarian invaders"".",,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2550,The Italian Renaissance,Winter Only,0.5,"This course will investigate the art, architecture, and visual and material culture of Renaissance Italy in its political, social, religious, intellectual and theoretical contexts. Topics can include artistic training and practice; methods, materials and techniques of art-making; science and perspective; patronage; collectors and collecting; public monuments and domestic art; Renaissance theory; humanism; artistic biography; and other thematic contexts.",,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2580,Late Modern Art: 1900-1950,Fall Only,0.5,This is a study of the historical avant-gardes in the social and political contexts of the period 1900-1950.,Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2600,Early Modern Art,Winter Only,0.5,"This course is a study of visual culture as it was transformed by the revolutions - industrial, political, and colonial - of the eighteenth and nineteenth centuries.",,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*2950,Baroque Art,Winter Only,0.5,The visual arts in an age of religious crisis and the growth of great trading empires will be examined.,Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,2.0,2.00 credits or (ARTH*1510 or ARTH*1520),
ARTH*3010,Contemporary Canadian Art,Fall Only,0.5,"The wide range of contemporary Canadian visual arts, from painting to new technological media, from 'high' culture to punk, will be examined in the context of specifically Canadian social and historical conditions during the modern and post-modern periods.",Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3060,Public Art,Winter Only,0.5,"This course explores the ideas, designs and processes of artworks and projects conceptualized to be situated or staged in public spaces. The objective of this course is to identify and investigate the contexts surrounding selected works of public art, which may include media works, sculpture, and landscape installation, from a global perspective.",Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3150,Space: Roman Art and Urbanism,Winter Only,0.5,"Roman art and urbanism from the Early Republic to the end of the imperial period. The course will survey the developments of Roman art with an emphasis in architecture, sculpture and painting. It will illuminate the development of the urban space in the context of cultural, social and political life. (Also listed as CLAS*3150).",Offered in even-numbered years.,CLAS*3150,"ARTH*3530, ARTH*4500",School of Fine Art and Music,Guelph,0
ARTH*3200,Colour: Practice and Meaning in Western Art,Fall Only,0.5,This course explores the role colour has played in the work of selected artists and periods.,Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3210,Critical Issues in Art History,Winter Only,0.5,"This course will provide an in-depth examination of the critical issues driving contemporary art. Though the specific topic will vary, the goal of this course is to establish a facility with the fundamental terms by which to analyze the cultural, economic, technological and visual conditions that shape the artworks of our time.",Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,7.5,"7.50 credits or 1.50 credits in Art History, including ARTH*2480.",
ARTH*3220,Nationalism and Identity in Art,Fall Only,0.5,"This course considers issues of identity formation and representation as they intersect with the agendas and interests of the nation state. The course looks at questions of power and exclusion, theories of representation and notions of centre/periphery, cultural hybridity and border-crossing in the age of globalization. It will examine the representation of identity in cultural institutions (including museums, and international art events) in cultural policy, and in cultural forms (fine art and popular culture, journals and periodicals).",Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3320,Lives: Aspects of Western Art,Winter Only,0.5,"This course examines how the theory and practice of art history has often been informed by biography and other constructions of stereotypes and social practices concerning the 'Artist', the artist's audiences, and the various contexts that inform artists' lives, real and imagined.",Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3330,Display: Visual Culture in Western Europe,Winter Only,0.5,"This course examines the role of images in sacred and secular contexts: manuscripts, reliquaries, architectural sculpture, tapestries, and liturgical display in Romanesque and Gothic Europe.",Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3340,Studies in Renaissance and Baroque Art,Fall Only,0.5,"This course considers selected topics in the Renaissance and/or Baroque period(s), with emphasis on the political, social, economic, gendered, and aesthetic meanings of works of art.",Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3520,Idea: Art Since 1950,Fall Only,0.5,"This course provides an analysis of the visual arts of painting, sculpture, photographic media and non-traditional media World War II to the present. Selected artists of North America and Western Europe will be considered, as well as the institutions of the art world.",Offered in odd-numbered years.,,,School of Fine Art and Music,Guelph,7.5
ARTH*3600,Topics in the Long Eighteenth Century,Winter Only,0.5,"This course examines themes and issues in European art and visual culture of the long eighteenth century (1680s-1830s) through case-studies in select national, regional and/or global contexts that engage with artists' careers, institutions related to artistic practice, and relevant theoretical and critical discourses.",Offered in even-numbered years.,,ARTH*3310,School of Fine Art and Music,Guelph,7.5
ARTH*3620,Museum Studies,Fall Only,0.5,"This seminar course will be offered in conjunction with the staff and facilities of the Gallery of Guelph and will deal with historical matters relating to the role of the art museum in western life and the critical day-to-day management of a contemporary one. Students will participate, when possible, in the preparation of a current or forthcoming exhibition in the Gallery.",,,ARTH*4620,School of Fine Art and Music,Guelph,7.5
ARTH*3780,Gender and Art,Winter Only,0.5,This course considers how the practice and reception of the visual arts intersect with constructs of gender in contemporary and historical contexts.,Offered in even-numbered years.,,,School of Fine Art and Music,Guelph,10.0
ARTH*4310,Topics in Art and Visual Culture I,Winter Only,1.0,This seminar course is designed to explore one or more issues in Art and Visual Culture depending on the expertise of the instructor. Students should consult the department for specific offerings.,,,,School of Fine Art and Music,Guelph,10.0
ARTH*4320,Topics in Art and Visual Culture II,Fall Only,1.0,This seminar course is designed to explore one or more issues in Art and Visual Culture depending on the expertise of the instructor. Students should consult the department for specific offerings.,,,,School of Fine Art and Music,Guelph,10.0
ARTH*4330,Topics in Art and Visual Culture III,Winter Only,1.0,This seminar course is designed to explore one or more issues in Art and Visual Culture depending on the expertise of the instructor. Students should consult the department for specific offerings.,,,,School of Fine Art and Music,Guelph,10.0
ARTH*4340,Topics in Art and Visual Culture IV,Fall Only,1.0,This seminar course is designed to explore one or more issues in Art and Visual Culture depending on the expertise of the instructor. Students should consult the department for specific offerings.,,,,School of Fine Art and Music,Guelph,10.0
ARTH*4350,Topics in Art and Visual Culture V,Fall Only,1.0,This seminar course designed to explore one or more issues in Art and Visual Culture depending on the expertise of the instructor. Students should consult the department for specific offerings.,,,,School of Fine Art and Music,Guelph,10.0
ARTH*4600,Individual Study - Art History,"Summer, Fall, and Winter",0.5,"Each student establishes, in consultation with the faculty member who has agreed to supervise the course, the content of this special study within the area of expertise of that instructor. Students should plan their project and submit their proposal to the Director of the School (or designate) by the last day of classes in the semester prior to the one which they plan to enroll in ARTH*4600.",,,Instructor consent required.,School of Fine Art and Music,Guelph,14.0
ARTH*4800,Experiential Learning,Fall and Winter,0.5,"This course provides an opportunity for independent study based on Art History related voluntary or paid experience. Evaluation will be based on the student's performance on related work assignments at the host institution as well as any assignments determined by the relevant instructor. Written proposals/rationales, signed by the appropriate instructor, must be submitted to the Director of the School for approval by the last day of course selection in the Fall (for Winter) or Winter (for the following Fall semester).",,,Registration is limited to students registered in BA.ARTH specializations with a minimum cumulative average of 70% in all Art History course attempts. Instructor consent required.,School of Fine Art and Music,Guelph,0
ASCI*1110,Society and Inquiry I,Fall Only,0.5,"Through a series of historical and/or current case studies, this course introduces students to the ways in which social forces interact with inquiry. Students learn how to locate, present and critically evaluate evidence. This course also introduces students to the importance of good academic conduct and accountability in their work.",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,0
ASCI*1120,Society and Inquiry II,Winter Only,0.5,"Through a series of historical and/or current case studies, students will continue to explore the ways in which social forces shape inquiry. Students will learn to balance the weight of evidence from multiple sources and present those findings both orally and in writing.",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,0,ASCI*1110,ASCI*1110
ASCI*2050,Uses of Knowledge,Fall Only,0.5,"This course explores the ways in which academic knowledge can be transferred, translated and mobilized to the world and used to remedy social problems. Through historical and/or current case studies and using the knowledge acquired in their two minors, students will learn to assess and defend conflicting points of view both in written and oral formats. Through group exercises, students will learn to work collaboratively and envisage themselves as engaged citizens.",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,0,ASCI*1120,ASCI*1120
ASCI*3000,Arts and Sciences Community Project,Fall Only,0.5,"This course integrates the curricular, co-curricular and cross-disciplinary strands of the Arts and Sciences program through continued academic study and its application, modification, and critique in a community context. Students will conduct research and seminars on a selected topic while simultaneously completing a placement in a community agency appropriate to that topic. (See the B.A.S. program website for topics.)",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,0,ASCI*2050,ASCI*2050
ASCI*3100,Science Communication Research,Winter Only,0.5,"This variable-content course introduces students to case studies investigating the ways in which cultural, social, and political factors impact science communication. There is a strong emphasis on developing student abilities in practical written, oral and visual communication.",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,0,ASCI*2050,ASCI*2050
ASCI*3200,Issues in Public Health,Winter Only,0.5,"This course examines the practice of public health in Canada, and throughout the world, with an emphasis on the impact of social and political forces on matters relating to public health. As well, the course considers strategies for the delivery of initiatives to safeguard the health of the public.",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,0,ASCI*2050,ASCI*2050
ASCI*3700,Independent Studies in Arts/Sciences,"Summer, Fall, and Winter",0.5,"This course offers an opportunity for individual students to pursue unique curricular opportunities when they arise and are approved as appropriate to B.A.S. students (e.g., independent reading and/or research under a faculty member's supervision in a research lab or program; a course taken while studying on exchange or abroad; a course developed in conjunction with experiential learning situations, etc.). See the B.A.S. website for learning contracts and other requirements that must be completed well in advance to permit registration for independent studies.",,,Registration in the BAS degree program. Instructor consent required.,"Dean's Office, College of Arts",Guelph,0
ASCI*4010,Arts and Sciences Honours Research Seminar,Winter Only,1.0,"Under faculty supervision students will devise and research a topic, and then plan, develop, peer-edit and complete a major paper. Designed to function as a senior-level writing seminar, this course is particularly recommended to students who plan to pursue graduate study and who have a cumulative average of at least 75%.",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,12.0,"12.00 credits, including (1 of ASCI*3000, ASCI*3100, ASCI*3200, ASCI*3700); cumulative average of 75%",
ASCI*4020,Advanced Topics in Arts and Sciences Research,Fall and Winter,0.5,"This variable-content course provides a senior-level seminar experience in the conduct, presentation, and writing of research relevant to the interdisciplinary core of the Bachelor of Arts and Sciences degree program. (See the B.A.S. website for topics.)",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,12.0,12.00 credits including ASCI*2050,
ASCI*4030,Advanced Topics in Arts and Sciences Research,Fall and Winter,0.5,"This variable-content course provides a senior-level seminar experience in the conduct, presentation, and writing of research relevant to the interdisciplinary core of the Bachelor of Arts and Sciences degree program. (See the B.A.S. website for topics.)",,,Registration in the BAS degree program.,"Dean's Office, College of Arts",Guelph,12.0,12.00 credits including ASCI*2050,
ASCI*4700,Independent Studies in Arts/Sciences,"Summer, Fall, and Winter",0.5,"This course offers an opportunity for individual students to pursue unique curricular opportunities when they arise and are approved as appropriate to B.A.S. students (e.g., independent reading and/or research under a faculty member's supervision in a research lab or program; a course taken while studying on exchange or abroad; a course developed in conjunction with experiential learning situations, etc.) See the B.A.S. website for learning contracts and other requirements that must be completed well in advance to permit registration for independent studies.",,,Registration in the BAS degree program. Instructor consent required.,"Dean's Office, College of Arts",Guelph,0
ASCI*4710,Independent Studies in Arts/Sciences,"Summer, Fall, and Winter",0.5,"This course continues work undertaken in ASCI*4700, and will normally be planned in concert with planning for ASCI*4700. This course offers an opportunity for individual students to pursue unique curricular opportunities when they arise and are approved as appropriate to B.A.S. students. See the B.A.S. website for learning contracts and other requirements that must be completed well in advance to permit registration for independent studies.",,,Registration in the BAS degree program. Instructor consent required.,"Dean's Office, College of Arts",Guelph,0,ASCI*4700,ASCI*4700
BIOC*2580,Introduction to Biochemistry,"Summer, Fall, and Winter",0.5,"This course introduces students to the evolution, chemical structure, and biological roles of the major molecular components of the cell: including proteins, nucleic acids, lipids, and carbohydrates. Topics and processes integrated through understanding biological macromolecules include enzymology and intermediary metabolism, with emphasis on catabolic processes. Students will gain basic investigative skills through hands-on experiences in a laboratory setting.",,,,Department of Molecular and Cellular Biology,Guelph,0,CHEM*1050,CHEM*1050
BIOC*3560,Structure and Function in Biochemistry,"Summer, Fall, and Winter",0.5,This course develops the understanding of biochemical processes by examining the molecular mechanisms underlying the regulation of specific cellular and physiological systems. Examples may include: oxygen binding and transport; regulation of enzyme function; carbohydrate and lipid metabolic pathways and metabolic integration; structure of membranes and membrane proteins; and membrane transport and signaling.,,,,Department of Molecular and Cellular Biology,Guelph,0,BIOC*2580,BIOC*2580
BIOC*3570,Analytical Biochemistry,Fall Only,0.75,"This course covers the tools and techniques by which biological molecules are isolated, separated, identified, and analyzed. Detailed discussion of experimental methods for macromolecule purification and characterization is included.",,,,Department of Molecular and Cellular Biology,Guelph,0,"BIOC*2580, (CHEM*2400 or CHEM*2480)",
BIOC*4050,Protein and Nucleic Acid Structure,Fall Only,0.5,"This course explores the relationship between the functions and the three dimensional structures of DNA, RNA and proteins. Topics covered include how these structures are determined, the principles governing their folding and architecture, why some proteins don't fold at all, and the use of these structures to guide drug discovery. Practical skills are emphasized, including the use of bioinformatics and visualisation tools to analyse sequences and structures.",,MCB*4050,,Department of Molecular and Cellular Biology,Guelph,0,BIOC*3560,BIOC*3560
BIOC*4520,Metabolic Processes,Fall Only,0.5,"This course is an in-depth study of the role of bioenergetics, regulation, and chemical mechanisms in carbohydrate, lipid, and nitrogen metabolism.",,,,Department of Molecular and Cellular Biology,Guelph,0,BIOC*3560 or BIOC*3570,1 BIOC*3560 BIOC*3570
BIOC*4540,Enzymology,Winter Only,0.75,This is a laboratory-intensive course where the topics studied include enzyme active sites and the mechanisms of enzyme action; enzyme kinetics and regulation; recombinant proteins and site-directed mutagenesis as tools for understanding enzymes.,,,,Department of Molecular and Cellular Biology,Guelph,0,"BIOC*3560 (may be taken concurrently), BIOC*3570",
BIOC*4580,Membrane Biochemistry,Winter Only,0.5,"This course is a molecular examination of the structure and functions of cell membranes, cell surfaces and associated structures. Topics may include: membrane lipids; membrane protein structure; membrane transporters; ATP production; cytoskeleton; cell surface carbohydrates; membrane biogenesis; signal transduction.",,,,Department of Molecular and Cellular Biology,Guelph,0,BIOC*3560 or BIOC*3570,1 BIOC*3560 BIOC*3570
BIOL*1020,Introduction to Biology,Fall Only,0.5,"This course will introduce concepts concerning the organization of life, from molecules to cells to ecosystems and discuss how they relate to day-to-day life. The dynamic and interactive nature of all living systems will be emphasized. The weekly tutorial will introduce students to the application of biology to daily life and emphasize critical thinking skills. This course will be valuable for students without Grade 12 or 4U Biology who are interested in environmental issues, medicine, agriculture, biodiversity and related topics.",,,"BIOL*1050, BIOL*1070, BIOL*1080, BIOL*1090","Department of Integrative Biology, Department of Molecular and Cellular Biology",Guelph,0
BIOL*1050,Biology of Plants & Animals in Managed Ecosystems,Fall Only,0.5,"In this course students will investigate the biology of plants and animals in the context of agroecosystems and other managed ecosystems. Students will learn about the form and function of plants and animals and interactions between organisms and their environments. The course strongly emphasizes participatory and self-directed learning, problem solving, reasoning and exposure to primary research literature and will address key concepts in evolution, plant and animal structure, physiology and ecology. Students lacking Grade 12 or 4U Biology should consult with their program counsellor prior to taking BIOL*1050 in first semester.",,,,"Department of Plant Agriculture, Department of Animal Biosciences",Guelph,0
BIOL*1070,Discovering Biodiversity,Fall and Winter,0.5,"This course strongly emphasizes the development of learning and reasoning skills, an understanding of the nature of biological inquiry, and key concepts in evolution, ecology, and organismal biology. These include the meaning and significance of biodiversity and current issues surrounding it, the evolutionary processes through which biological diversity originates and is interrelated, the complexity of organisms and the importance of physical organization and regulatory processes, and the nature of interactions among organisms and between organisms and their biotic and abiotic environments. Students lacking Grade 12 or 4U Biology should consult with their program counsellor prior to taking BIOL*1070 in first semester.",,,,Department of Integrative Biology,Guelph,0
BIOL*1080,Biological Concepts of Health,Fall and Winter,0.5,"This course will define the physiology of the individual as the biological foundation of health and focus on selected studies of health and illness in the adult human. Students will derive an understanding of the biological foundation of their own health as an adult and will be encouraged to expand the concepts and processes of individual health to human populations, animals and the environment. Through lectures, laboratories, small group tutorials and an individual research project, students will gain an introduction to research in the health sciences. Students lacking Grade 12 or 4U Biology should consult with their program counsellor prior to taking BIOL*1080 in first semester.",,,,Department of Human Health and Nutritional Sciences,Guelph,0
BIOL*1090,Introduction to Molecular and Cellular Biology,Fall and Winter,0.5,"This course will foster an understanding of key concepts in molecular and cell biology and genetics including evolution, relationship between structure and function, energy and regulation, interrelatedness of life, and the nature of science. By relating these concepts to their daily lives, through analysis of problems and tutorial discussions, students will develop an understanding of five central themes: 1) all living things share common properties, 2) the cell is the fundamental functional unit of life, 3) managing energy is central to success, 4) genes are the fundamental information unit of life, and 5) heredity. Students lacking Grade 12 or 4U Biology should consult with their program counsellor prior to taking BIOL*1090 in first semester.",,,,Department of Molecular and Cellular Biology,Guelph,0
